SR13C-DI-EBPM-01,SR13A-PC-Q1D-01:I,1.646349,A,SR21A-PC-VSTR-02:I,0.009793,A

SR13C-DI-EBPM-02,SR13A-PC-Q2D-02:I,1.295037,A,SR20A-PC-VSTR-06:I,0.009811,A

SR13C-DI-EBPM-02,SR13A-PC-Q3D-03:I,0.988427,A,SR20A-PC-VSTR-06:I,0.009811,A

SR13C-DI-EBPM-03,SR13A-PC-Q2AD-04:I,0.970834,A,SR20A-PC-VSTR-06:I,0.009811,A

SR13C-DI-EBPM-04,SR13A-PC-Q1AD-05:I,1.255426,A,SR20A-PC-VSTR-06:I,0.009811,A

SR13C-DI-EBPM-04,SR13A-PC-Q1AB-06:I,1.295443,A,SR20A-PC-VSTR-06:I,0.009811,A

SR13C-DI-EBPM-05,SR13A-PC-Q2AB-07:I,1.053573,A,SR20A-PC-VSTR-06:I,0.009811,A

SR13C-DI-EBPM-06,SR13A-PC-Q3B-08:I,0.917080,A,SR20A-PC-VSTR-06:I,0.009811,A

SR13C-DI-EBPM-06,SR13A-PC-Q2B-09:I,1.464993,A,SR20A-PC-VSTR-06:I,0.009811,A

SR13C-DI-EBPM-07,SR13A-PC-Q1B-10:I,1.168697,A,SR05A-PC-VSTR-02:I,0.009730,A

SR14C-DI-EBPM-01,SR14A-PC-Q1B-01:I,1.168697,A,SR20A-PC-VSTR-02:I,0.009554,A

SR14C-DI-EBPM-02,SR14A-PC-Q2B-02:I,1.464993,A,SR20A-PC-VSTR-06:I,0.009811,A

SR14C-DI-EBPM-02,SR14A-PC-Q3B-03:I,0.917080,A,SR20A-PC-VSTR-06:I,0.009811,A

SR14C-DI-EBPM-03,SR14A-PC-Q2AB-04:I,1.053573,A,SR20A-PC-VSTR-06:I,0.009811,A

SR14C-DI-EBPM-04,SR14A-PC-Q1AB-05:I,1.295443,A,SR20A-PC-VSTR-06:I,0.009811,A

SR14C-DI-EBPM-04,SR14A-PC-Q1AB-06:I,1.295443,A,SR20A-PC-VSTR-06:I,0.009811,A

SR14C-DI-EBPM-05,SR14A-PC-Q2AB-07:I,1.053573,A,SR20A-PC-VSTR-06:I,0.009811,A

SR14C-DI-EBPM-06,SR14A-PC-Q3B-08:I,0.917080,A,SR24A-PC-VSTR-06:I,0.0099,A

SR14C-DI-EBPM-06,SR14A-PC-Q2B-09:I,1.464993,A,SR24A-PC-VSTR-06:I,0.0099,A

SR14C-DI-EBPM-07,SR14A-PC-Q1B-10:I,1.168697,A,SR05A-PC-VSTR-02:I,0.009730,A

SR15C-DI-EBPM-01,SR15A-PC-Q1B-01:I,1.168697,A,SR20A-PC-VSTR-06:I,0.009811,A

SR15C-DI-EBPM-02,SR15A-PC-Q2B-02:I,1.464993,A,SR20A-PC-VSTR-06:I,0.009811,A

SR15C-DI-EBPM-02,SR15A-PC-Q3B-03:I,0.917080,A,SR20A-PC-VSTR-06:I,0.009811,A

SR15C-DI-EBPM-03,SR15A-PC-Q2AB-04:I,1.053573,A,SR20A-PC-VSTR-06:I,0.009811,A

SR15C-DI-EBPM-04,SR15A-PC-Q1AB-05:I,1.295443,A,SR24A-PC-VSTR-06:I,0.0099,A

SR15C-DI-EBPM-04,SR15A-PC-Q1AB-06:I,1.295443,A,SR24A-PC-VSTR-06:I,0.0099,A

SR15C-DI-EBPM-05,SR15A-PC-Q2AB-07:I,1.053573,A,SR05A-PC-VSTR-02:I,0.009730,A

SR15C-DI-EBPM-06,SR15A-PC-Q3B-08:I,0.917080,A,SR05A-PC-VSTR-02:I,0.009730,A

SR15C-DI-EBPM-06,SR15A-PC-Q2B-09:I,1.464993,A,SR05A-PC-VSTR-02:I,0.009730,A

SR15C-DI-EBPM-07,SR15A-PC-Q1B-10:I,1.168697,A,SR05A-PC-VSTR-06:I,0.009575,A

SR16C-DI-EBPM-01,SR16A-PC-Q1B-01:I,1.168697,A,SR20A-PC-VSTR-06:I,0.009811,A

SR16C-DI-EBPM-02,SR16A-PC-Q2B-02:I,1.464993,A,SR24A-PC-VSTR-06:I,0.0099,A

SR16C-DI-EBPM-02,SR16A-PC-Q3B-03:I,0.917080,A,SR24A-PC-VSTR-06:I,0.0099,A

SR16C-DI-EBPM-03,SR16A-PC-Q2AB-04:I,1.053573,A,SR24A-PC-VSTR-06:I,0.0099,A

SR16C-DI-EBPM-04,SR16A-PC-Q1AB-05:I,1.295443,A,SR05A-PC-VSTR-02:I,0.009730,A

SR16C-DI-EBPM-04,SR16A-PC-Q1AD-06:I,1.255426,A,SR05A-PC-VSTR-02:I,0.009730,A

